Actor2Code	Actor2Name	Actor2CountryCode	Actor2KnownGroupCode	Actor2EthnicCode	Actor2Religion1Code	Actor2Religion2Code	Actor2Type1Code	Actor2Type2Code	Actor2Type3Code
ETH	ETHIOPIA	ETH							
ETH	ETHIOPIA	ETH							
MMR	MYANMAR	MMR							
									
AFRMED	AFRICA	AFR					MED		
BUS	COMPANY						BUS		
BUS	COMPANY						BUS		
COPGOV	DEPUTY						COP	GOV	
CVLCVL	VILLAGE						CVL	CVL	
EUR	EUROPEAN	EUR							
IRL	CORK	IRL							
IRL	CORK	IRL							
KHM	CAMBODIA	KHM							
KHM	CAMBODIA	KHM							
PTY	POLITICIAN								
SPY	OPERATIVE						SPY		
USA	UNITED STATES	USA							
USA	UNITED STATES	USA							
CRM	CRIMINAL						CRM		
FRA	FRANCE	FRA							
LEG	CONGRESS						LEG		
LEG	CONGRESS						LEG		
									
MNCMYS	PETRONAS	MYS					MNC		
MNCMYS	PETRONAS	MYS					MNC		
									
UAF	GUNMEN						UAF		
PRTCVL	PORTUGAL	PRT					CVL		
									
									
									
									
									
									
									
									
FRA	FRENCH	FRA							
FRA	FRENCH	FRA							
FRA	FRENCH	FRA							
GBR	LONDON	GBR							
GOV	MINIST						GOV		
MED	WEBSITE						MED		
									
									
									
GOV	GOVERNMENT						GOV		
GOV	GOVERNMENT						GOV		
JUD	BARRISTER						JUD		
SPY	OPERATIVE						SPY		
UAF	GUNMAN						UAF		
									
ISR	ISRAELI	ISR							
ISR	ISRAELI	ISR							
									
DEU	GERMANY	DEU							
IGOUNO	UNITED NATIONS		UNO				IGO		
LEG	CONGRESS						LEG		
NGOHLHIRC	RED CROSS		IRC				NGO	HLH	
USA	WASHINGTON	USA							
									
									
CVL	VILLAGE						CVL		
									
									
USAEDU	NEW MEXICO	USA					EDU		
									
									
									
									
IGOEUREEC	EUROPEAN PARLIAMENT	EUR	EEC				IGO		
BUS	COMPANY						BUS		
CHN	CHINA	CHN							
BFA	BURKINA FASO	BFA							
BUS	COMPANY						BUS		
BUS	COMPANY						BUS		
BUS	COMPANY						BUS		
									
BUS	BUSINESS						BUS		
GOV	PRINCE						GOV		
GOV	GOVERNMENT						GOV		
MED	PRESS ASSOCIATION						MED		
MNCUSA	NETFLIX	USA					MNC		
MOZ	MOZAMBIQUE	MOZ							
MOZ	MOZAMBIQUE	MOZ							
USA	THE US	USA							
USA	THE US	USA							
									
									
									
									
									
COP	POLICE						COP		
COP	POLICE						COP		
CRM	CRIMINAL						CRM		
GBR	WALES	GBR							
INDGOV	MANIPUR	IND					GOV		
INT	FOREIGN NATIONAL						INT		
LEG	HOUSE OF COMMONS						LEG		
MIL	ARMED FORCES						MIL		
GOV	GOVERNMENT						GOV		
GOV	GOVERNMENT						GOV		
MOS	MUSLIM				MOS				
MOS	MUSLIM				MOS				
LAB	WORKER						LAB		
HTICVL	HAITI	HTI					CVL		
USA	UNITED STATES	USA							
USA	UNITED STATES	USA							
EUR	EUROPEAN	EUR							
FIN	FINNISH	FIN							
									
RUS	RUSSIAN	RUS							
RUSCOP	RUSSIAN	RUS					COP		
MED	MEDIA						MED		
GOV	ADMINISTRATION						GOV		
GOV	ADMINISTRATION						GOV		
									
									
GRC	GREECE	GRC							
									
JPNGOV	JAPAN	JPN					GOV		
PHL	PHILIPPINE	PHL							
USA	AMERICAN	USA							
PHL	PHILIPPINE	PHL							
									
COPGOV	DEPUTY						COP	GOV	
COPGOV	DEPUTY						COP	GOV	
									
									
									
BUS	TYCOON						BUS		
HLH	HOSPITAL						HLH		
LEG	HOUSE OF REPRESENTATIVES						LEG		
									
AFR	AFRICA	AFR							
CVL	VOTER						CVL		
PHL	MANILA	PHL							
									
MED	NEWSPAPER						MED		
									
BUS	BUSINESS						BUS		
CVL	RESIDENTS						CVL		
SPY	OPERATIVE						SPY		
									
ARE	ABU DHABI	ARE							
									
									
HIN	HINDU				HIN				
									
									
MOS	MUSLIM				MOS				
PTY	POLITICIAN								
PTY	POLITICIAN								
									
CVL	COMMUNITY						CVL		
ARM	ARMENIA	ARM							
ARM	ARMENIA	ARM							
GOV	GOVERNMENT						GOV		
GOV	GOVERNMENT						GOV		
NLDBUS	NETHERLANDS	NLD					BUS		
									
MMR	MYANMAR	MMR							
NGOHLHIRC	RED CROSS		IRC				NGO	HLH	
IRN	IRAN	IRN							
BGDCVL	BANGLADESH	BGD					CVL		
GOVCOP	FOREIGN MINIST						GOV	COP	
IGOUNOIAE	INTERNATIONAL ATOMIC ENERGY AGENCY		UNO				IGO		
IGOUNOIAE	INTERNATIONAL ATOMIC ENERGY AGENCY		UNO				IGO		
IRN	IRAN	IRN							
RUSGOV	RUSSIA	RUS					GOV		
GOVCOP	FOREIGN MINIST						GOV	COP	
IGOUNOIAE	INTERNATIONAL ATOMIC ENERGY AGENCY		UNO				IGO		
IGOUNOIAE	INTERNATIONAL ATOMIC ENERGY AGENCY		UNO				IGO		
									
BEL	WATERLOO	BEL							
SPY	OPERATIVE						SPY		
									
									
BUS	BANK						BUS		
USAEDU	NEW MEXICO	USA					EDU		
									
									
CHN	CHINA	CHN							
FRA	FRANCE	FRA							
FRA	FRANCE	FRA							
EUR	EUROPE	EUR							
EUR	EUROPE	EUR							
LSOCVL	LESOTHO	LSO					CVL		
ZAF	LIMPOPO	ZAF							
RUSGOV	RUSSIA	RUS					GOV		
LEG	NATIONAL ASSEMBLY						LEG		
AFR	AFRICA	AFR							
BUS	MANUFACTURER						BUS		
CHN	CHINESE	CHN							
COP	POLICE						COP		
CVL	PEASANT						CVL		
EDU	STUDENT						EDU		
EDU	SCHOOL						EDU		
EDU	UNIVERSITY						EDU		
GBR	WALES	GBR							
GBR	UNITED KINGDOM	GBR							
GBRGOV	WELSH	GBR					GOV		
GOV	PRIME MINISTER						GOV		
GOV	CABINET						GOV		
GOV	CABINET						GOV		
GOV	PRESIDENT						GOV		
GOV	PRIME MINISTER						GOV		
HLH	HOSPITAL						HLH		
HUN	HUNGARIAN	HUN							
IRN	IRANIAN	IRN							
LEG	SENATOR						LEG		
MDVCOP	MALE	MDV					COP		
MLT	MALTA	MLT							
MLT	MALTA	MLT							
RUS	RUSSIA	RUS							
RUS	RUSSIA	RUS							
SSD	SOUTH SUDAN	SSD							
USACVL	UNITED STATES	USA					CVL		
VAT	VATICAN	VAT							
ZAF	SOUTH AFRICAN	ZAF							
ZAF	PRETORIA	ZAF							
ZAF	PRETORIA	ZAF							
GBR	BRITISH	GBR							
GOV	MINIST						GOV		
AFRGOV	AFRICA	AFR					GOV		
CRM	CRIMINAL						CRM		
ZAF	SOUTH AFRICAN	ZAF							
ZAF	PRETORIA	ZAF							
ZAF	SOUTH AFRICAN	ZAF							
ZAF	SOUTH AFRICAN	ZAF							
AFR	AFRICA	AFR							
									
									
IND	CHHATTISGARH	IND							
BUS	COMPANIES						BUS		
VUT	VANUATU	VUT							
VUT	VANUATU	VUT							
CVL	CITIZEN						CVL		
ARM	ARMENIA	ARM							
HLH	NURSE						HLH		
HLH	NURSE						HLH		
GHA	GHANAIAN	GHA							
GOV	PRESIDENT						GOV		
GOV	PRESIDENT						GOV		
GOV	GOVERNMENT						GOV		
									
GBR	UNITED KINGDOM	GBR							
GOV	ADMINISTRATION						GOV		
GOV	ADMINISTRATION						GOV		
PAN	PANAMA	PAN							
PAN	PANAMA	PAN							
									
USA	UNITED STATES	USA							
									
GBR	GLASGOW	GBR							
GBR	GLASGOW	GBR							
JPN	JAPAN	JPN							
GOV	KING						GOV		
EDU	SCHOOL						EDU		
									
									
MIL	ARMY						MIL		
MIL	ARMY						MIL		
AFRGOV	AFRICA	AFR					GOV		
AFRGOV	AFRICA	AFR					GOV		
MNCUSAMED	DIRECTV	USA					MNC	MED	
ZAFGOV	SOUTH AFRICAN	ZAF					GOV		
ZAFGOV	SOUTH AFRICAN	ZAF					GOV		
									
									
AUT	AUSTRIA	AUT							
GOV	MINISTRY						GOV		
USA	UNITED STATES	USA							
REF	REFUGEE						REF		
REF	REFUGEE						REF		
									
									
									
									
USA	UNITED STATES	USA							
OPP	POLITICAL PRISONER						OPP		
									
GOV	MINISTRY						GOV		
GOVDEV	MINIST OF RURAL DEVELOPMENT						GOV	DEV	
									
									
FRA	FRANCE	FRA							
FRABUS	FRANCE	FRA					BUS		
FRABUS	FRANCE	FRA					BUS		
									
									
									
									
									
AFGINSTAL	TALIBAN	AFG	TAL				INS		
BUS	BUSINESS						BUS		
GBRGOV	WELSH	GBR					GOV		
GBRGOVMIL	UNITED KINGDOM	GBR					GOV	MIL	
GOV	PRINCE						GOV		
IRL	IRELAND	IRL							
MED	MEDIA						MED		
MED	WEBSITE						MED		
									
									
GBR	BRITISH	GBR							
MIL	ARMED FORCES						MIL		
BRBGOV	MIA MOTTLEY	BRB					GOV		
EDU	STUDENT						EDU		
EDU	SCHOOL						EDU		
GHAHLH	GHANAIAN	GHA					HLH		
GHAMED	GHANA	GHA					MED		
HLH	NURSE						HLH		
GHA	GHANA	GHA							
									
									
									
									
									
									
									
									
									
									
									
									
									
									
COP	POLICE						COP		
CVL	COMMUNITY						CVL		
CVL	COMMUNITY						CVL		
GBRLEG	BRITISH	GBR					LEG		
HLH	DOCTOR						HLH		
INDCOP	BIHAR	IND					COP		
INDCOP	BIHAR	IND					COP		
JEW	JEWISH				JEW				
JEW	JEWISH				JEW				
JUD	JUDICIARY						JUD		
LEG	PARLIAMENT						LEG		
LEG	PARLIAMENT						LEG		
LEG	PARLIAMENT						LEG		
LEG	PARLIAMENT						LEG		
LSO	LESOTHO	LSO							
LSO	LESOTHO	LSO							
MED	TELECOM FIRM						MED		
MLT	MALTA	MLT							
MLTHLH	MALTA	MLT					HLH		
MNCUSA	NETFLIX	USA					MNC		
USA	UNITED STATES	USA							
									
									
BRB	BARBADOS	BRB							
BRB	BARBADOS	BRB							
GBR	WELSH	GBR							
GHA	GHANA	GHA							
GHAMED	GHANA	GHA					MED		
GHAMED	GHANA	GHA					MED		
GOV	KING						GOV		
IDNGOV	INDONESIA	IDN					GOV		
									
SWE	SWEDEN	SWE							
									
TUR	TURK	TUR							
									
									
AGR	FARMER						AGR		
INDLAB	KARNATAKA	IND					LAB		
									
GOV	PRIME MINISTER						GOV		
GOV	PRIME MINISTER						GOV		
GBR	WALES	GBR							
JUD	JUDICIARY						JUD		
LEG	PARLIAMENT						LEG		
GOV	CROWN PRINCE						GOV		
IGOJUDICC	INTERNATIONAL CRIMINAL COURT		ICC				IGO	JUD	
IGOJUDICC	INTERNATIONAL CRIMINAL COURT		ICC				IGO	JUD	
MED	PUBLICATION						MED		
QATMED	AL JAZEERA	QAT					MED		
QATMED	AL JAZEERA	QAT					MED		
IGOJUDICC	INTERNATIONAL CRIMINAL COURT		ICC				IGO	JUD	
CAF	CENTRAL AFRICAN	CAF							
									
USA	UNITED STATES	USA							
OPP	PROTESTER						OPP		
OPP	PROTESTER						OPP		
RUS	RUSSIA	RUS							
UKR	UKRAINE	UKR							
UZB	UZBEKISTAN	UZB							
UZB	UZBEKISTAN	UZB							
EUR	EUROPE	EUR							
EUR	EUROPE	EUR							
									
									
									
									
									
									
GOV	MINIST						GOV		
GOV	CABINET						GOV		
GOV	CABINET						GOV		
									
									
AFR	AFRICA	AFR							
GOV	PRIME MINISTER						GOV		
GOV	CABINET						GOV		
GOV	CABINET						GOV		
CVL	NATIONALS						CVL		
HLH	HOSPITAL						HLH		
HLH	HOSPITAL						HLH		
HLH	HOSPITAL						HLH		
HLH	HOSPITAL						HLH		
									
GBR	UNITED KINGDOM	GBR							
GBR	UNITED KINGDOM	GBR							
GBR	UNITED KINGDOM	GBR							
ISR	ISRAELI	ISR							
ISR	ISRAELI	ISR							
ISR	ISRAEL	ISR							
ISR	ISRAELI	ISR							
USA	AMERICAN	USA							
USA	AMERICAN	USA							
									
COP	POLICE OFFICER						COP		
									
GOV	GOVERNMENT						GOV		
GOV	GOVERNMENT						GOV		
HLH	DOCTOR						HLH		
CRM	CRIMINAL						CRM		
GOV	GOVERNMENT						GOV		
EDUEDU	UNIVERSITY						EDU	EDU	
GOV	PRESIDENT						GOV		
									
GOV	DIRECTOR GENERAL						GOV		
LEG	PARLIAMENT						LEG		
MWIGOV	MALAWI	MWI					GOV		
MWI	MALAWI	MWI							
									
MWI	MALAWI	MWI							
MWI	MALAWI	MWI							
MWICOP	MALAWI	MWI					COP		
USA	UNITED STATES	USA							
									
LAB	WORKER						LAB		
GOVDEV	MINIST OF RURAL DEVELOPMENT						GOV	DEV	
UKR	UKRAINE	UKR							
BUS	BUSINESS						BUS		
BUS	BUSINESS						BUS		
GOV	REGIME						GOV		
IGOJUDICC	INTERNATIONAL CRIMINAL COURT		ICC				IGO	JUD	
ISR	ISRAEL	ISR							
PSE	WEST BANK	PSE							
CVLHRI	MIGRANT						CVL	HRI	
CVLHRI	MIGRANT						CVL	HRI	
COP	POLICE						COP		
									
									
GOV	MINIST FOR ENERGY						GOV		
HUN	HUNGARIAN	HUN							
UKR	UKRAINE	UKR							
UKR	UKRAINE	UKR							
UKR	KYIV	UKR							
RUS	RUSSIA	RUS							
SAU	SAUDI	SAU							
SDN	SUDAN	SDN							
SGPGOV	SINGAPORE	SGP					GOV		
SGPGOV	SINGAPORE	SGP					GOV		
									
									
									
CHN	CHINA	CHN							
IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO		
IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO		
									
SDN	SUDAN	SDN							
SDN	SUDAN	SDN							
SDN	SUDAN	SDN							
									
GBR	UNITED KINGDOM	GBR							
RUS	RUSSIA	RUS							
RUS	RUSSIA	RUS							
RUSOPP	RUSSIA	RUS					OPP		
USAGOV	UNITED STATES	USA					GOV		
									
CVL	ENGINEER						CVL		
EDU	UNIVERSITY						EDU		
GOV	PRINCE						GOV		
GOV	SECRETARY OF STATE						GOV		
GOV	SECRETARY OF STATE						GOV		
MNCUSA	NETFLIX	USA					MNC		
									
IRL	IRISH	IRL							
UKR	UKRAINE	UKR							
USAGOVLAB	US GOVERNMENT	USA					GOV	LAB	
USAGOV	US GOVERNMENT	USA					GOV		
USAGOV	US GOVERNMENT	USA					GOV		
LVAMED	LATVIA	LVA					MED		
									
USAPRIBUS	PUERTO RICO	USA					BUS		
									
									
AUS	AUSTRALIA	AUS							
AUS	AUSTRALIA	AUS							
									
AFR	AFRICA	AFR							
JUD	CONSTITUTIONAL COURT						JUD		
ZAF	SOUTH AFRICAN	ZAF							
									
									
									
									
BUS	INDUSTRY						BUS		
									
GBR	UNITED KINGDOM	GBR							
									
									
AFR	AFRICA	AFR							
AFR	AFRICA	AFR							
AFR	AFRICA	AFR							
BUS	INDUSTRY						BUS		
BUS	COMPANY						BUS		
CVL	COMMUNITY						CVL		
DEU	GERMANY	DEU							
GBR	UNITED KINGDOM	GBR							
GBR	MANCHESTER	GBR							
JPN	JAPANESE	JPN							
JUD	PROSECUTOR						JUD		
LAB	EMPLOYEE						LAB		
LEG	PARLIAMENT						LEG		
MED	MANAGING EDITOR						MED		
NGOBUS	SHARED INTEREST						NGO	BUS	
POL	POLE	POL							
RUS	RUSSIA	RUS							
SOM	SOMALIA	SOM							
THA	THAI	THA							
THA	THAILAND	THA							
TUR	TURKEY	TUR							
USA	UNITED STATES	USA							
ZAFGOVEDU	GAUTENG	ZAF					GOV	EDU	
									
MED	NEWSPAPER						MED		
SAS	SOUTH ASIA	SAS							
SAS	SOUTH ASIA	SAS							
									
									
TWN	TAIWAN	TWN							
TWN	TAIWAN	TWN							
TWNGOV	TAIWAN	TWN					GOV		
TWNGOV	TAIWAN	TWN					GOV		
BGD	BANGLADESH	BGD							
CUB	CUBA	CUB							
CUB	CUBA	CUB							
CUB	CUBA	CUB							
CUB	CUBA	CUB							
CUB	CUBA	CUB							
USA	UNITED STATES	USA							
									
									
									
									
AFR	AFRICA	AFR							
CHN	CHINA	CHN							
CVL	HUNTER						CVL		
GOV	TYRANT						GOV		
HLH	HOSPITAL						HLH		
JPN	JAPANESE	JPN							
RUS	RUSSIA	RUS							
BUS	COMPANY						BUS		
BUS	BUSINESS						BUS		
EST	ESTONIA	EST							
EST	ESTONIA	EST							
HRV	CROATIA	HRV							
HRV	CROATIA	HRV							
LTU	LITHUANIA	LTU							
LTU	LITHUANIA	LTU							
									
									
BGD	BANGLADESH	BGD							
BUS	AIRLINE						BUS		
MIL	MILITARY						MIL		
SAU	SAUDI	SAU							
SAU	SAUDI	SAU							
SAU	SAUDI	SAU							
SAU	SAUDI	SAU							
BUS	EXPORTER						BUS		
SAU	SAUDI ARABIA	SAU							
SAUGOVMED	SAUDI	SAU					GOV	MED	
BGD	BANGLADESH	BGD							
									
									
									
GBRCOP	MANCHESTER	GBR					COP		
									
									
RUS	RUSSIA	RUS							
USAGOV	HILLARY CLINTON	USA					GOV		
CVL	VILLAGE						CVL		
GBR	BRITAIN	GBR							
USA	CHARLOTTE	USA							
									
									
SAU	SAUDI ARABIA	SAU							
SSD	SOUTH SUDAN	SSD							
CAN	CANADA	CAN							
CAN	CANADA	CAN							
HRV	CROATIA	HRV							
HRV	CROATIA	HRV							
LTU	LITHUANIA	LTU							
LTU	LITHUANIA	LTU							
LTU	LITHUANIA	LTU							
IGOWSTNAT	NATO	WST	NAT				IGO		
IGOWSTNAT	NATO	WST	NAT				IGO		
IGOWSTNAT	NATO	WST	NAT				IGO		
									
									
GBR	BRITISH	GBR							
GBR	BRITISH	GBR							
GBR	UNITED KINGDOM	GBR							
									
									
									
									
									
									
									
									
BUS	COMPANY						BUS		
GOV	THE PM						GOV		
MED	TELEVISION						MED		
USA	WASHINGTON	USA							
									
GBR	WELSH	GBR							
GOV	GOVERNMENT						GOV		
CIVBUS	ABIDJAN	CIV					BUS		
GMB	GAMBIA	GMB							
GMB	GAMBIA	GMB							
									
GHA	GHANA	GHA							
									
									
									
									
									
AFR	AFRICA	AFR							
BUS	BOSS						BUS		
EUR	EUROPEAN	EUR							
GBR	UNITED KINGDOM	GBR							
GBRGOV	UNITED KINGDOM	GBR					GOV		
HLH	SOCIAL WORKER						HLH		
MED	MEDIA						MED		
SAU	SAUDI ARABIA	SAU							
SAU	SAUDI ARABIA	SAU							
SAUMED	SAUDI	SAU					MED		
SAUMED	SAUDI	SAU					MED		
SYR	SYRIA	SYR							
GOV	PRIME MINISTER						GOV		
GOV	PRIME MINISTER						GOV		
CVL	COMMUNITY						CVL		
TUR	TURKEY	TUR							
BUS	INDUSTRY						BUS		
LAB	WORKER						LAB		
LAB	WORKER						LAB		
CAN	CANADA	CAN							
CAN	CANADA	CAN							
EST	ESTONIA	EST							
EST	ESTONIA	EST							
LTU	LITHUANIA	LTU							
LTU	LITHUANIA	LTU							
BEL	BRUSSELS	BEL							
BUS	BANK						BUS		
MIL	MILITARY						MIL		
MNCNLD	RABOBANK	NLD					MNC		
MNCNLDMED	RABOBANK	NLD					MNC	MED	
									
USA	UNITED STATES	USA							
USA	UNITED STATES	USA							
SEN	SENEGAL	SEN							
SEN	SENEGAL	SEN							
FIN	FINLAND	FIN							
FIN	FINLAND	FIN							
FIN	FINLAND	FIN							
SWE	SWEDEN	SWE							
SWE	SWEDEN	SWE							
SWE	SWEDEN	SWE							
									
RUS	RUSSIA	RUS							
FRA	PARIS	FRA							
USA	THE US	USA							
QATMED	AL JAZEERA	QAT					MED		
									
USA	UNITED STATES	USA							
									
MIL	FIGHTER JET						MIL		
MIL	FIGHTER JET						MIL		
									
									
									
									
									
									
									
BUS	COMPANY						BUS		
BUS	COMPANY						BUS		
									
NZLGOV	NEW ZEALAND	NZL					GOV		
CAN	CANADA	CAN							
CAN	CANADA	CAN							
EST	ESTONIA	EST							
EST	ESTONIA	EST							
EST	ESTONIA	EST							
HRV	CROATIA	HRV							
HRV	CROATIA	HRV							
SLE	SIERRA LEONE	SLE							
SLE	SIERRA LEONE	SLE							
DEU	GERMANY	DEU							
DEU	GERMANY	DEU							
									
									
									
GBR	WALES	GBR							
RUS	RUSSIAN	RUS							
IGOEUREEC	THE EU	EUR	EEC				IGO		
IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO		
EDU	SCHOOL						EDU		
									
GOV	PRIME MINISTER						GOV		
MYSGOV	MALAYSIA	MYS					GOV		
MED	NEWSPAPER						MED		
									
USA	NEW YORK	USA							
RUS	RUSSIA	RUS							
RUS	RUSSIAN	RUS							
RUS	RUSSIA	RUS							
									
EDU	SCHOOL						EDU		
LEG	NATIONAL ASSEMBLY						LEG		
									
									
ARMLEG	ARMENIA	ARM					LEG		
									
FRA	FRANCE	FRA							
									
ISRMIL	ISRAEL	ISR					MIL		
BUS	PRODUCER						BUS		
BUS	PRODUCER						BUS		
BUS	PRODUCER						BUS		
BUS	COMPANY						BUS		
NOR	NORWEGIAN	NOR							
NORGOV	NORWEGIAN	NOR					GOV		
SYR	SYRIA	SYR							
SYR	SYRIA	SYR							
UKR	UKRAINE	UKR							
USA	THE US	USA							
									
RUS	RUSSIAN	RUS							
CHN	CHINESE	CHN							
CHNGOV	CHINA	CHN					GOV		
CHNGOV	CHINESE	CHN					GOV		
EGY	EGYPT	EGY							
IGOWAFBUSWAS	ECOWAS	WAF	WAS				IGO	BUS	
IGOWAFBUSWAS	ECOWAS	WAF	WAS				IGO	BUS	
									
IGOWSTNAT	NATO	WST	NAT				IGO		
IGOWSTNAT	NATO	WST	NAT				IGO		
IGOWSTNAT	NATO	WST	NAT				IGO		
									
									
									
									
									
GRC	GREECE	GRC							
THA	THAILAND	THA							
SYR	SYRIAN	SYR							
THA	THAILAND	THA							
AUS	AUSTRALIA	AUS							
AUS	AUSTRALIAN	AUS							
AUSLEG	AUSTRALIAN	AUS					LEG		
RUSGOV	VLADIMIR PUTIN	RUS					GOV		
USAMED	REUTERS	USA					MED		
UKR	UKRAINE	UKR							
									
									
									
DEU	GERMANY	DEU							
ISR	ISRAELI	ISR							
ISRGOV	ISRAELI	ISR					GOV		
JPN	JAPAN	JPN							
NGOBUS	SHARED INTEREST						NGO	BUS	
NGOHLHIRC	RED CROSS		IRC				NGO	HLH	
SPY	INTELLIGENCE						SPY		
SYR	SYRIA	SYR							
SYR	SYRIA	SYR							
USAHLH	RICHMOND	USA					HLH		
									
CVL	VOTER						CVL		
NZL	NEW ZEALAND	NZL							
NZL	NEW ZEALAND	NZL							
									
									
COP	POLICE						COP		
GIN	GUINEA	GIN							
GIN	GUINEA	GIN							
									
									
ZAF	CAPE TOWN	ZAF							
AGR	FARMER						AGR		
AGR	FARMER						AGR		
BUS	COMPANY						BUS		
BUS	COMPANY						BUS		
COP	POLICE FORCE						COP		
EUR	EUROPE	EUR							
GHA	GHANAIAN	GHA							
GOV	GOVERNMENT						GOV		
GOV	PRESIDENT						GOV		
IGOEUREEC	THE EU	EUR	EEC				IGO		
IGOEUREEC	THE EU	EUR	EEC				IGO		
JOR	JORDAN	JOR							
MED	JOURNALIST						MED		
MED	JOURNALIST						MED		
MNCUSA	MICROSOFT	USA					MNC		
MNCUSA	DISNEY	USA					MNC		
MNCUSA	DISNEY	USA					MNC		
MNCUSAMED	GOOGLE	USA					MNC	MED	
MNG	SUKHBAATAR	MNG							
OPPMED	CRUSADER						OPP	MED	
PRT	PORTUGAL	PRT							
ZAF	CAPE TOWN	ZAF							
									
GHA	GHANAIAN	GHA							
GHA	GHANAIAN	GHA							
CHRCTHEDU	CATHOLIC				CHR	CTH	EDU		
OPPMED	CRUSADER						OPP	MED	
									
									
									
									
									
MILCOP	MILITARY POLICE						MIL	COP	
									
									
									
									
									
									
GOV	GOVERNMENT						GOV		
IGOEUREEC	THE EU	EUR	EEC				IGO		
MED	WEBSITE						MED		
MNCUSA	VERINT SYSTEMS	USA					MNC		
OPP	DEMONSTRATOR						OPP		
MNCUSA	STARBUCKS	USA					MNC		
VEN	VENEZUELAN	VEN							
VENREF	VENEZUELAN	VEN					REF		
EGY	EGYPT	EGY							
EGY	EGYPT	EGY							
MNG	SUKHBAATAR	MNG							
									
									
GOV	ATTORNEY GENERAL						GOV		
GOV	GOVERNMENT						GOV		
									
									
GOV	AUTHORITIES						GOV		
PRK	NORTH KOREA	PRK							
									
									
GHAAGR	GHANA	GHA					AGR		
VEN	VENEZUELAN	VEN							
									
									
CVLEDU	VILLAGE						CVL	EDU	
KOR	SOUTH KOREAN	KOR							
MED	WEBSITE						MED		
CHN	CHINA	CHN							
CHN	CHINA	CHN							
									
									
									
VEN	VENEZUELAN	VEN							
									
EUR	EUROPEAN	EUR							
BUS	COMPANY						BUS		
BUS	BUSINESS						BUS		
GBRHLH	BRITAIN	GBR					HLH		
GOV	GOVERNMENT						GOV		
GOV	PUBLIC SECTOR						GOV		
GOV	GOVERNMENT						GOV		
MAR	MOROCCO	MAR							
MEDBUS	TELECOM						MED	BUS	
GOV	AMBASSADOR						GOV		
GOV	AMBASSADOR						GOV		
GBR	BRITAIN	GBR							
									
									
AGR	FARMER						AGR		
AGR	FARMER						AGR		
									
									
									
									
BUS	TYCOON						BUS		
COP	POLICE OFFICER						COP		
CVL	COMMUNITY						CVL		
GBR	BRITISH	GBR							
GBR	UNITED KINGDOM	GBR							
GBRGOV	WELSH	GBR					GOV		
GBRGOV	WELSH	GBR					GOV		
HLH	HOSPITAL						HLH		
MIL	MILITARY PERSONNEL						MIL		
MIL	MILITARY PERSONNEL						MIL		
TUR	TURKISH	TUR							
TWN	TAIWAN	TWN							
USA	PHOENIX	USA							
USA	CHARLOTTE	USA							
kas	KASHMIRI			kas					
kas	KASHMIRI			kas					
mun	MUNDA			mun					
EDU	COLLEGE						EDU		
FIN	FINLAND	FIN							
ISRLEG	ISRAEL	ISR					LEG		
									
									
									
DOM	DOMINICAN REPUBLIC	DOM							
USA	UNITED STATES	USA							
IDNLEG	INDONESIA	IDN					LEG		
									
									
PHL	PHILIPPINE	PHL							
LEG	CONGRESS						LEG		
									
									
REF	REFUGEE						REF		
QAT	QATARI	QAT							
SYR	SYRIA	SYR							
ISR	ISRAEL	ISR							
GOVMIL	DEFENSE MINIST						GOV	MIL	
MED	JOURNALIST						MED		
AFR	AFRICA	AFR							
									
BUS	COMPANY						BUS		
AFR	AFRICA	AFR							
ZAF	CAPE TOWN	ZAF							
									
									
									
									
									
PRT	PORTUGAL	PRT							
PRT	PORTUGAL	PRT							
PRT	PORTUGAL	PRT							
UZB	UZBEKISTAN	UZB							
UZB	UZBEKISTAN	UZB							
EDU	UNIVERSITY						EDU		
									
BUS	COMPANY						BUS		
GBR	UNITED KINGDOM	GBR							
									
CVL	TOURIST						CVL		
ZAF	CAPE TOWN	ZAF							
MAR	WESTERN SAHARA	MAR							
MARGOV	MOHAMMED VI	MAR					GOV		
									
									
									
									
									
IND	TAMIL NADU	IND							
ISR	ISRAEL	ISR							
MAR	MOROCCO	MAR							
USA	NEW YORK	USA							
USAMIL	THE US	USA					MIL		
BRA	BRAZIL	BRA							
									
									
CAN	CANADA	CAN							
USAMIL	THE US	USA					MIL		
									
									
									
CHN	CHINA	CHN							
CRM	MAFIA						CRM		
									
ELI	ACTOR						ELI		
JUD	SUPREME COURT						JUD		
UKR	UKRAINE	UKR							
UKR	UKRAINE	UKR							
JUD	LAWYER						JUD		
									
JUD	PROSECUTOR						JUD		
COP	PRISON						COP		
MED	JOURNALIST						MED		
MED	JOURNALIST						MED		
LEG	PARLIAMENT						LEG		
									
CHN	CHINA	CHN							
									
ARM	YEREVAN	ARM							
UKR	UKRAINE	UKR							
RUS	RUSSIAN	RUS							
RUS	RUSSIAN	RUS							
RUS	RUSSIAN	RUS							
RUS	RUSSIAN	RUS							
RUS	RUSSIAN	RUS							
									
GOV	GOVERNOR						GOV		
JUD	LAWYER						JUD		
OPP	PRISONER						OPP		
OPP	PRISONER						OPP		
									
									
BUS	COMPANY						BUS		
